line,reason,pickup_ts,dropoff_ts,pickup_lat,pickup_lon,dropoff_lat,dropoff_lon,distance,fare
31671,bad_distance,,,,,,,,
31672,bad_distance,,,,,,,,
31673,bad_distance,,,,,,,,
31674,bad_distance,,,,,,,,
31675,bad_distance,,,,,,,,
31676,bad_distance,,,,,,,,
31677,bad_distance,,,,,,,,
31678,bad_distance,,,,,,,,
31679,bad_distance,,,,,,,,
31680,bad_distance,,,,,,,,
31681,bad_distance,,,,,,,,
31682,bad_distance,,,,,,,,
31683,bad_distance,,,,,,,,
31684,bad_distance,,,,,,,,
31685,bad_distance,,,,,,,,
31686,bad_distance,,,,,,,,
31687,bad_distance,,,,,,,,
31688,bad_distance,,,,,,,,
31689,bad_distance,,,,,,,,
31690,bad_distance,,,,,,,,
31691,bad_distance,,,,,,,,
31692,bad_distance,,,,,,,,
31693,bad_distance,,,,,,,,
31694,bad_distance,,,,,,,,
31695,bad_distance,,,,,,,,
31696,bad_distance,,,,,,,,
31697,bad_distance,,,,,,,,
31698,bad_distance,,,,,,,,
31699,bad_distance,,,,,,,,
31700,bad_distance,,,,,,,,
31701,bad_distance,,,,,,,,
31702,bad_distance,,,,,,,,
31703,bad_distance,,,,,,,,
31704,bad_distance,,,,,,,,
31705,bad_distance,,,,,,,,
31706,bad_distance,,,,,,,,
31707,bad_distance,,,,,,,,
31708,bad_distance,,,,,,,,
31709,bad_distance,,,,,,,,
31710,bad_distance,,,,,,,,
31711,bad_distance,,,,,,,,
31712,bad_distance,,,,,,,,
31713,bad_distance,,,,,,,,
31714,bad_distance,,,,,,,,
31715,bad_distance,,,,,,,,
31716,bad_distance,,,,,,,,
31717,bad_distance,,,,,,,,
31718,bad_distance,,,,,,,,
31719,bad_distance,,,,,,,,
31720,bad_distance,,,,,,,,
31721,bad_distance,,,,,,,,
31722,bad_distance,,,,,,,,
31723,bad_distance,,,,,,,,
31724,bad_distance,,,,,,,,
31725,bad_distance,,,,,,,,
31726,bad_distance,,,,,,,,
31727,bad_distance,,,,,,,,
31728,bad_distance,,,,,,,,
31729,bad_distance,,,,,,,,
31730,bad_distance,,,,,,,,
31731,bad_distance,,,,,,,,
31732,bad_distance,,,,,,,,
31733,bad_distance,,,,,,,,
31734,bad_distance,,,,,,,,
31735,bad_distance,,,,,,,,
31736,bad_distance,,,,,,,,
31737,bad_distance,,,,,,,,
31738,bad_distance,,,,,,,,
31739,bad_distance,,,,,,,,
31740,bad_distance,,,,,,,,
31741,bad_distance,,,,,,,,
31742,bad_distance,,,,,,,,
31743,bad_distance,,,,,,,,
31744,bad_distance,,,,,,,,
31745,bad_distance,,,,,,,,
31746,bad_distance,,,,,,,,
31747,bad_distance,,,,,,,,
31748,bad_distance,,,,,,,,
31749,bad_distance,,,,,,,,
31750,bad_distance,,,,,,,,
31751,bad_distance,,,,,,,,
31752,bad_distance,,,,,,,,
31753,bad_distance,,,,,,,,
31754,bad_distance,,,,,,,,
31755,bad_distance,,,,,,,,
31756,bad_distance,,,,,,,,
31757,bad_distance,,,,,,,,
31758,bad_distance,,,,,,,,
31759,bad_distance,,,,,,,,
31760,bad_distance,,,,,,,,
31761,bad_distance,,,,,,,,
31762,bad_distance,,,,,,,,
31763,bad_distance,,,,,,,,
31764,bad_distance,,,,,,,,
31765,bad_distance,,,,,,,,
31766,bad_distance,,,,,,,,
31767,bad_distance,,,,,,,,
31768,bad_distance,,,,,,,,
31769,bad_coordinates,,,40.645328521728516,-73.77679443359375,40.741703033447266,-73.60848999023438,,
31770,bad_distance,,,,,,,,
31771,bad_distance,,,,,,,,
31772,bad_distance,,,,,,,,
31773,bad_distance,,,,,,,,
31774,bad_distance,,,,,,,,
31775,bad_distance,,,,,,,,
31776,bad_distance,,,,,,,,
31777,bad_distance,,,,,,,,
31778,bad_distance,,,,,,,,
31779,bad_distance,,,,,,,,
31780,bad_distance,,,,,,,,
31781,bad_distance,,,,,,,,
31782,bad_distance,,,,,,,,
31783,bad_distance,,,,,,,,
31784,bad_distance,,,,,,,,
31785,bad_distance,,,,,,,,
31786,bad_distance,,,,,,,,
31787,bad_distance,,,,,,,,
31788,bad_distance,,,,,,,,
31789,bad_distance,,,,,,,,
31790,bad_distance,,,,,,,,
31791,bad_distance,,,,,,,,
31792,bad_distance,,,,,,,,
31793,bad_distance,,,,,,,,
31794,bad_distance,,,,,,,,
31795,bad_distance,,,,,,,,
31796,bad_distance,,,,,,,,
31797,bad_distance,,,,,,,,
31798,bad_distance,,,,,,,,
31799,bad_distance,,,,,,,,
31800,bad_distance,,,,,,,,
31801,bad_distance,,,,,,,,
31802,bad_distance,,,,,,,,
31803,bad_distance,,,,,,,,
31804,bad_distance,,,,,,,,
31805,bad_distance,,,,,,,,
31806,bad_distance,,,,,,,,
31807,bad_distance,,,,,,,,
31808,bad_distance,,,,,,,,
31809,bad_distance,,,,,,,,
31810,bad_distance,,,,,,,,
31811,bad_distance,,,,,,,,
31812,bad_distance,,,,,,,,
31813,bad_distance,,,,,,,,
31814,bad_distance,,,,,,,,
31815,bad_distance,,,,,,,,
31816,bad_distance,,,,,,,,
31817,bad_distance,,,,,,,,
31818,bad_distance,,,,,,,,
31819,bad_distance,,,,,,,,
31820,bad_distance,,,,,,,,
31821,bad_distance,,,,,,,,
31822,bad_distance,,,,,,,,
31823,bad_distance,,,,,,,,
31824,bad_distance,,,,,,,,
31825,bad_distance,,,,,,,,
31826,bad_distance,,,,,,,,
31827,bad_distance,,,,,,,,
31828,bad_distance,,,,,,,,
31829,bad_distance,,,,,,,,
31830,bad_distance,,,,,,,,
31831,bad_distance,,,,,,,,
31832,bad_distance,,,,,,,,
31833,bad_distance,,,,,,,,
31834,bad_distance,,,,,,,,
31835,bad_distance,,,,,,,,
31836,bad_distance,,,,,,,,
31837,bad_distance,,,,,,,,
31838,bad_distance,,,,,,,,
31839,bad_distance,,,,,,,,
31840,bad_distance,,,,,,,,
31841,bad_distance,,,,,,,,
31842,bad_distance,,,,,,,,
31843,bad_distance,,,,,,,,
31844,bad_distance,,,,,,,,
31845,bad_distance,,,,,,,,
31846,bad_distance,,,,,,,,
31847,bad_distance,,,,,,,,
31848,bad_distance,,,,,,,,
31849,bad_distance,,,,,,,,
31850,bad_distance,,,,,,,,
31851,bad_distance,,,,,,,,
31852,bad_distance,,,,,,,,
31853,bad_distance,,,,,,,,
31854,bad_distance,,,,,,,,
31855,bad_distance,,,,,,,,
31856,bad_distance,,,,,,,,
31857,bad_distance,,,,,,,,
31858,bad_distance,,,,,,,,
31859,bad_distance,,,,,,,,
31860,bad_distance,,,,,,,,
31861,bad_distance,,,,,,,,
31862,bad_distance,,,,,,,,
31863,bad_distance,,,,,,,,
31864,bad_distance,,,,,,,,
31865,bad_distance,,,,,,,,
31866,bad_distance,,,,,,,,
31867,bad_distance,,,,,,,,
31868,bad_distance,,,,,,,,
31869,bad_distance,,,,,,,,
31870,bad_distance,,,,,,,,
31871,bad_distance,,,,,,,,
31872,bad_distance,,,,,,,,
31873,bad_distance,,,,,,,,
31874,bad_distance,,,,,,,,
31875,bad_distance,,,,,,,,
31876,bad_distance,,,,,,,,
31877,bad_distance,,,,,,,,
31878,bad_distance,,,,,,,,
31879,bad_distance,,,,,,,,
31880,bad_distance,,,,,,,,
31881,bad_distance,,,,,,,,
31882,bad_distance,,,,,,,,
31883,bad_distance,,,,,,,,
31884,bad_distance,,,,,,,,
31885,bad_distance,,,,,,,,
31886,bad_distance,,,,,,,,
31887,bad_distance,,,,,,,,
31888,bad_distance,,,,,,,,
31889,bad_distance,,,,,,,,
31890,bad_distance,,,,,,,,
31891,bad_distance,,,,,,,,
31892,bad_distance,,,,,,,,
31893,bad_distance,,,,,,,,
31894,bad_distance,,,,,,,,
31895,bad_distance,,,,,,,,
31896,bad_distance,,,,,,,,
31897,bad_distance,,,,,,,,
31898,bad_distance,,,,,,,,
31899,bad_distance,,,,,,,,
31900,bad_distance,,,,,,,,
31901,bad_distance,,,,,,,,
31902,bad_distance,,,,,,,,
31903,bad_distance,,,,,,,,
31904,bad_distance,,,,,,,,
31905,bad_distance,,,,,,,,
31906,bad_distance,,,,,,,,
31907,bad_distance,,,,,,,,
31908,bad_distance,,,,,,,,
31909,bad_distance,,,,,,,,
31910,bad_distance,,,,,,,,
31911,bad_distance,,,,,,,,
31912,bad_distance,,,,,,,,
31913,bad_distance,,,,,,,,
31914,bad_distance,,,,,,,,
31915,bad_distance,,,,,,,,
31916,bad_distance,,,,,,,,
31917,bad_distance,,,,,,,,
31918,bad_distance,,,,,,,,
31919,bad_distance,,,,,,,,
31920,bad_distance,,,,,,,,
31921,bad_distance,,,,,,,,
31922,bad_distance,,,,,,,,
31923,bad_distance,,,,,,,,
31924,bad_distance,,,,,,,,
31925,bad_distance,,,,,,,,
31926,bad_distance,,,,,,,,
31927,bad_distance,,,,,,,,
31928,bad_distance,,,,,,,,
31929,bad_distance,,,,,,,,
31930,bad_distance,,,,,,,,
31931,bad_distance,,,,,,,,
31932,bad_distance,,,,,,,,
31933,bad_distance,,,,,,,,
31934,bad_distance,,,,,,,,
31935,bad_distance,,,,,,,,
31936,bad_distance,,,,,,,,
31937,bad_distance,,,,,,,,
31938,bad_distance,,,,,,,,
31939,bad_distance,,,,,,,,
31940,bad_distance,,,,,,,,
31941,bad_distance,,,,,,,,
31942,bad_distance,,,,,,,,
31943,bad_distance,,,,,,,,
31944,bad_distance,,,,,,,,
31945,bad_distance,,,,,,,,
31946,bad_distance,,,,,,,,
31947,bad_distance,,,,,,,,
31948,bad_distance,,,,,,,,
31949,bad_distance,,,,,,,,
31950,bad_distance,,,,,,,,
31951,bad_distance,,,,,,,,
31952,bad_distance,,,,,,,,
31953,bad_distance,,,,,,,,
31954,bad_distance,,,,,,,,
31955,bad_distance,,,,,,,,
31956,bad_distance,,,,,,,,
31957,bad_distance,,,,,,,,
31958,bad_distance,,,,,,,,
31959,bad_distance,,,,,,,,
31960,bad_distance,,,,,,,,
31961,bad_distance,,,,,,,,
31962,bad_distance,,,,,,,,
31963,bad_distance,,,,,,,,
31964,bad_distance,,,,,,,,
31965,bad_distance,,,,,,,,
31966,bad_distance,,,,,,,,
31967,bad_distance,,,,,,,,
31968,bad_distance,,,,,,,,
31969,bad_distance,,,,,,,,
31970,bad_distance,,,,,,,,
31971,bad_distance,,,,,,,,
31972,bad_distance,,,,,,,,
31973,bad_distance,,,,,,,,
31974,bad_distance,,,,,,,,
31975,bad_distance,,,,,,,,
31976,bad_distance,,,,,,,,
31977,bad_distance,,,,,,,,
31978,bad_distance,,,,,,,,
31979,bad_distance,,,,,,,,
31980,bad_distance,,,,,,,,
31981,bad_distance,,,,,,,,
31982,bad_distance,,,,,,,,
31983,bad_distance,,,,,,,,
31984,bad_distance,,,,,,,,
31985,bad_distance,,,,,,,,
31986,bad_distance,,,,,,,,
31987,bad_distance,,,,,,,,
31988,bad_distance,,,,,,,,
31989,bad_distance,,,,,,,,
31990,bad_distance,,,,,,,,
31991,bad_distance,,,,,,,,
31992,bad_distance,,,,,,,,
31993,bad_distance,,,,,,,,
31994,bad_distance,,,,,,,,
31995,bad_distance,,,,,,,,
31996,bad_distance,,,,,,,,
31997,bad_distance,,,,,,,,
31998,bad_distance,,,,,,,,
31999,bad_distance,,,,,,,,
32000,bad_distance,,,,,,,,
32001,bad_distance,,,,,,,,
32002,bad_distance,,,,,,,,
32003,bad_distance,,,,,,,,
32004,bad_distance,,,,,,,,
32005,bad_distance,,,,,,,,
32006,bad_distance,,,,,,,,
32007,bad_distance,,,,,,,,
32008,bad_distance,,,,,,,,
32009,bad_distance,,,,,,,,
32010,bad_distance,,,,,,,,
32011,bad_distance,,,,,,,,
32012,bad_distance,,,,,,,,
32013,bad_distance,,,,,,,,
32014,bad_distance,,,,,,,,
32015,bad_distance,,,,,,,,
32016,bad_distance,,,,,,,,
32017,bad_distance,,,,,,,,
32018,bad_distance,,,,,,,,
32019,bad_distance,,,,,,,,
32020,bad_distance,,,,,,,,
32021,bad_distance,,,,,,,,
32022,bad_distance,,,,,,,,
32023,bad_distance,,,,,,,,
32024,bad_distance,,,,,,,,
32025,bad_distance,,,,,,,,
32026,bad_distance,,,,,,,,
32027,bad_distance,,,,,,,,
32028,bad_distance,,,,,,,,
32029,bad_distance,,,,,,,,
32030,bad_distance,,,,,,,,
32031,bad_distance,,,,,,,,
32032,bad_distance,,,,,,,,
32033,bad_distance,,,,,,,,
32034,bad_distance,,,,,,,,
32035,bad_distance,,,,,,,,
32036,bad_distance,,,,,,,,
32037,bad_distance,,,,,,,,
32038,bad_distance,,,,,,,,
32039,bad_distance,,,,,,,,
32040,bad_distance,,,,,,,,
32041,bad_distance,,,,,,,,
32042,bad_distance,,,,,,,,
32043,bad_distance,,,,,,,,
32044,bad_distance,,,,,,,,
32045,bad_distance,,,,,,,,
32046,bad_distance,,,,,,,,
32047,bad_distance,,,,,,,,
32048,bad_distance,,,,,,,,
32049,bad_distance,,,,,,,,
32050,bad_distance,,,,,,,,
32051,bad_distance,,,,,,,,
32052,bad_distance,,,,,,,,
32053,bad_distance,,,,,,,,
32054,bad_distance,,,,,,,,
32055,bad_distance,,,,,,,,
32056,bad_distance,,,,,,,,
32057,bad_distance,,,,,,,,
32058,bad_distance,,,,,,,,
32059,bad_distance,,,,,,,,
32060,bad_distance,,,,,,,,
32061,bad_distance,,,,,,,,
32062,bad_distance,,,,,,,,
32063,bad_distance,,,,,,,,
32064,bad_distance,,,,,,,,
32065,bad_distance,,,,,,,,
32066,bad_distance,,,,,,,,
32067,bad_distance,,,,,,,,
32068,bad_distance,,,,,,,,
32069,bad_distance,,,,,,,,
32070,bad_distance,,,,,,,,
32071,bad_distance,,,,,,,,
32072,bad_distance,,,,,,,,
32073,bad_distance,,,,,,,,
32074,bad_distance,,,,,,,,
32075,bad_distance,,,,,,,,
32076,bad_distance,,,,,,,,
32077,bad_distance,,,,,,,,
32078,bad_distance,,,,,,,,
32079,bad_distance,,,,,,,,
32080,bad_distance,,,,,,,,
32081,bad_distance,,,,,,,,
32082,bad_distance,,,,,,,,
32083,bad_distance,,,,,,,,
32084,bad_distance,,,,,,,,
32085,bad_distance,,,,,,,,
32086,bad_distance,,,,,,,,
32087,bad_distance,,,,,,,,
32088,bad_distance,,,,,,,,
32089,bad_distance,,,,,,,,
32090,bad_distance,,,,,,,,
32091,bad_distance,,,,,,,,
32092,bad_distance,,,,,,,,
32093,bad_distance,,,,,,,,
32094,bad_distance,,,,,,,,
32095,bad_distance,,,,,,,,
32096,bad_distance,,,,,,,,
32097,bad_distance,,,,,,,,
32098,bad_distance,,,,,,,,
32099,bad_distance,,,,,,,,
32100,bad_distance,,,,,,,,
32101,bad_distance,,,,,,,,
32102,bad_distance,,,,,,,,
32103,bad_distance,,,,,,,,
32104,bad_distance,,,,,,,,
32105,bad_distance,,,,,,,,
32106,bad_distance,,,,,,,,
32107,bad_distance,,,,,,,,
32108,bad_distance,,,,,,,,
32109,bad_distance,,,,,,,,
32110,bad_distance,,,,,,,,
32111,bad_distance,,,,,,,,
32112,bad_distance,,,,,,,,
32113,bad_distance,,,,,,,,
32114,bad_distance,,,,,,,,
32115,bad_distance,,,,,,,,
32116,bad_distance,,,,,,,,
32117,bad_distance,,,,,,,,
32118,bad_distance,,,,,,,,
32119,bad_distance,,,,,,,,
32120,bad_distance,,,,,,,,
32121,bad_distance,,,,,,,,
32122,bad_distance,,,,,,,,
32123,bad_distance,,,,,,,,
32124,bad_distance,,,,,,,,
32125,bad_distance,,,,,,,,
32126,bad_distance,,,,,,,,
32127,bad_distance,,,,,,,,
32128,bad_distance,,,,,,,,
32129,bad_distance,,,,,,,,
32130,bad_distance,,,,,,,,
32131,bad_distance,,,,,,,,
32132,bad_distance,,,,,,,,
32133,bad_distance,,,,,,,,
32134,bad_distance,,,,,,,,
32135,bad_distance,,,,,,,,
32136,bad_distance,,,,,,,,
32137,bad_distance,,,,,,,,
32138,bad_distance,,,,,,,,
32139,bad_distance,,,,,,,,
32140,bad_distance,,,,,,,,
32141,bad_distance,,,,,,,,
32142,bad_distance,,,,,,,,
32143,bad_distance,,,,,,,,
32144,bad_distance,,,,,,,,
32145,bad_distance,,,,,,,,
32146,bad_distance,,,,,,,,
32147,bad_distance,,,,,,,,
32148,bad_distance,,,,,,,,
32149,bad_distance,,,,,,,,
32150,bad_distance,,,,,,,,
32151,bad_distance,,,,,,,,
32152,bad_distance,,,,,,,,
32153,bad_distance,,,,,,,,
32154,bad_distance,,,,,,,,
32155,bad_distance,,,,,,,,
32156,bad_distance,,,,,,,,
32157,bad_distance,,,,,,,,
32158,bad_distance,,,,,,,,
32159,bad_distance,,,,,,,,
32160,bad_distance,,,,,,,,
32161,bad_distance,,,,,,,,
32162,bad_distance,,,,,,,,
32163,bad_distance,,,,,,,,
32164,bad_distance,,,,,,,,
32165,bad_distance,,,,,,,,
32166,bad_distance,,,,,,,,
32167,bad_distance,,,,,,,,
32168,bad_distance,,,,,,,,
32169,bad_distance,,,,,,,,
32170,bad_distance,,,,,,,,
32171,bad_distance,,,,,,,,
32172,bad_distance,,,,,,,,
32173,bad_distance,,,,,,,,
32174,bad_distance,,,,,,,,
32175,bad_distance,,,,,,,,
32176,bad_distance,,,,,,,,
32177,bad_distance,,,,,,,,
32178,bad_distance,,,,,,,,
32179,bad_distance,,,,,,,,
32180,bad_distance,,,,,,,,
32181,bad_distance,,,,,,,,
32182,bad_distance,,,,,,,,
32183,bad_distance,,,,,,,,
32184,bad_distance,,,,,,,,
32185,bad_distance,,,,,,,,
32186,bad_distance,,,,,,,,
32187,bad_distance,,,,,,,,
32188,bad_distance,,,,,,,,
32189,bad_distance,,,,,,,,
32190,bad_distance,,,,,,,,
32191,bad_distance,,,,,,,,
32192,bad_distance,,,,,,,,
32193,bad_distance,,,,,,,,
32194,bad_distance,,,,,,,,
32195,bad_distance,,,,,,,,
32196,bad_distance,,,,,,,,
32197,bad_distance,,,,,,,,
32198,bad_distance,,,,,,,,
32199,bad_distance,,,,,,,,
32200,bad_distance,,,,,,,,
32201,bad_distance,,,,,,,,
32202,bad_distance,,,,,,,,
32203,bad_distance,,,,,,,,
32204,bad_distance,,,,,,,,
32205,bad_distance,,,,,,,,
32206,bad_distance,,,,,,,,
32207,bad_distance,,,,,,,,
32208,bad_distance,,,,,,,,
32209,bad_distance,,,,,,,,
32210,bad_distance,,,,,,,,
32211,bad_distance,,,,,,,,
32212,bad_distance,,,,,,,,
32213,bad_distance,,,,,,,,
32214,bad_distance,,,,,,,,
32215,bad_distance,,,,,,,,
32216,bad_distance,,,,,,,,
32217,bad_distance,,,,,,,,
32218,bad_distance,,,,,,,,
32219,bad_distance,,,,,,,,
32220,bad_distance,,,,,,,,
32221,bad_distance,,,,,,,,
32222,bad_distance,,,,,,,,
32223,bad_distance,,,,,,,,
32224,bad_distance,,,,,,,,
32225,bad_distance,,,,,,,,
32226,bad_distance,,,,,,,,
32227,bad_distance,,,,,,,,
32228,bad_distance,,,,,,,,
32229,bad_distance,,,,,,,,
32230,bad_distance,,,,,,,,
32231,bad_distance,,,,,,,,
32232,bad_distance,,,,,,,,
32233,bad_distance,,,,,,,,
32234,bad_distance,,,,,,,,
32235,bad_distance,,,,,,,,
32236,bad_distance,,,,,,,,
32237,bad_distance,,,,,,,,
32238,bad_distance,,,,,,,,
32239,bad_distance,,,,,,,,
32240,bad_distance,,,,,,,,
32241,bad_distance,,,,,,,,
32242,bad_distance,,,,,,,,
32243,bad_distance,,,,,,,,
32244,bad_distance,,,,,,,,
32245,bad_distance,,,,,,,,
32246,bad_distance,,,,,,,,
32247,bad_distance,,,,,,,,
32248,bad_distance,,,,,,,,
32249,bad_distance,,,,,,,,
32250,bad_distance,,,,,,,,
32251,bad_distance,,,,,,,,
32252,bad_distance,,,,,,,,
32253,bad_distance,,,,,,,,
32254,bad_distance,,,,,,,,
32255,bad_distance,,,,,,,,
32256,bad_distance,,,,,,,,
32257,bad_distance,,,,,,,,
32258,bad_distance,,,,,,,,
32259,bad_distance,,,,,,,,
32260,bad_distance,,,,,,,,
32261,bad_distance,,,,,,,,
32262,bad_distance,,,,,,,,
32263,bad_distance,,,,,,,,
32264,bad_distance,,,,,,,,
32265,bad_distance,,,,,,,,
32266,bad_distance,,,,,,,,
32267,bad_distance,,,,,,,,
32268,bad_distance,,,,,,,,
32269,bad_distance,,,,,,,,
32270,bad_distance,,,,,,,,
32271,bad_distance,,,,,,,,
32272,bad_distance,,,,,,,,
32273,bad_distance,,,,,,,,
32274,bad_distance,,,,,,,,
32275,bad_distance,,,,,,,,
32276,bad_distance,,,,,,,,
32277,bad_distance,,,,,,,,
32278,bad_distance,,,,,,,,
32279,bad_coordinates,,,40.758846282958984,-73.98114776611328,41.076988220214844,-73.86333465576172,,
32280,bad_distance,,,,,,,,
32281,bad_distance,,,,,,,,
32282,bad_distance,,,,,,,,
32283,bad_distance,,,,,,,,
32284,bad_distance,,,,,,,,
32285,bad_distance,,,,,,,,
32286,bad_distance,,,,,,,,
32287,bad_distance,,,,,,,,
32288,bad_distance,,,,,,,,
32289,bad_distance,,,,,,,,
32290,bad_distance,,,,,,,,
32291,bad_distance,,,,,,,,
32292,bad_distance,,,,,,,,
32293,bad_distance,,,,,,,,
32294,bad_distance,,,,,,,,
32295,bad_distance,,,,,,,,
32296,bad_distance,,,,,,,,
32297,bad_distance,,,,,,,,
32298,bad_distance,,,,,,,,
32299,bad_distance,,,,,,,,
32300,bad_distance,,,,,,,,
32301,bad_distance,,,,,,,,
32302,bad_distance,,,,,,,,
32303,bad_distance,,,,,,,,
32304,bad_distance,,,,,,,,
32305,bad_distance,,,,,,,,
32306,bad_distance,,,,,,,,
32307,bad_distance,,,,,,,,
32308,bad_distance,,,,,,,,
32309,bad_distance,,,,,,,,
32310,bad_distance,,,,,,,,
32311,bad_distance,,,,,,,,
32312,bad_distance,,,,,,,,
32313,bad_distance,,,,,,,,
32314,bad_distance,,,,,,,,
32315,bad_distance,,,,,,,,
32316,bad_distance,,,,,,,,
32317,bad_distance,,,,,,,,
32318,bad_distance,,,,,,,,
32319,bad_distance,,,,,,,,
32320,bad_distance,,,,,,,,
32321,bad_distance,,,,,,,,
32322,bad_distance,,,,,,,,
32323,bad_distance,,,,,,,,
32324,bad_distance,,,,,,,,
32325,bad_distance,,,,,,,,
32326,bad_distance,,,,,,,,
32327,bad_distance,,,,,,,,
32328,bad_distance,,,,,,,,
32329,bad_distance,,,,,,,,
32330,bad_distance,,,,,,,,
32331,bad_distance,,,,,,,,
32332,bad_distance,,,,,,,,
32333,bad_distance,,,,,,,,
32334,bad_distance,,,,,,,,
32335,bad_distance,,,,,,,,
32336,bad_distance,,,,,,,,
32337,bad_distance,,,,,,,,
32338,bad_distance,,,,,,,,
32339,bad_distance,,,,,,,,
32340,bad_distance,,,,,,,,
32341,bad_distance,,,,,,,,
32342,bad_distance,,,,,,,,
32343,bad_distance,,,,,,,,
32344,bad_distance,,,,,,,,
32345,bad_distance,,,,,,,,
32346,bad_distance,,,,,,,,
32347,bad_distance,,,,,,,,
32348,bad_distance,,,,,,,,
32349,bad_distance,,,,,,,,
32350,bad_distance,,,,,,,,
32351,bad_distance,,,,,,,,
32352,bad_distance,,,,,,,,
32353,bad_distance,,,,,,,,
32354,bad_distance,,,,,,,,
32355,bad_distance,,,,,,,,
32356,bad_distance,,,,,,,,
32357,bad_distance,,,,,,,,
32358,bad_distance,,,,,,,,
32359,bad_distance,,,,,,,,
32360,bad_distance,,,,,,,,
32361,bad_distance,,,,,,,,
32362,bad_distance,,,,,,,,
32363,bad_distance,,,,,,,,
32364,bad_distance,,,,,,,,
32365,bad_distance,,,,,,,,
32366,bad_distance,,,,,,,,
32367,bad_distance,,,,,,,,
32368,bad_distance,,,,,,,,
32369,bad_distance,,,,,,,,
32370,bad_distance,,,,,,,,
32371,bad_distance,,,,,,,,
32372,bad_distance,,,,,,,,
32373,bad_distance,,,,,,,,
32374,bad_distance,,,,,,,,
32375,bad_distance,,,,,,,,
32376,bad_distance,,,,,,,,
32377,bad_distance,,,,,,,,
32378,bad_distance,,,,,,,,
32379,bad_distance,,,,,,,,
32380,bad_distance,,,,,,,,
32381,bad_distance,,,,,,,,
32382,bad_distance,,,,,,,,
32383,bad_distance,,,,,,,,
32384,bad_distance,,,,,,,,
32385,bad_distance,,,,,,,,
32386,bad_distance,,,,,,,,
32387,bad_distance,,,,,,,,
32388,bad_distance,,,,,,,,
32389,bad_distance,,,,,,,,
32390,bad_distance,,,,,,,,
32391,bad_distance,,,,,,,,
32392,bad_distance,,,,,,,,
32393,bad_distance,,,,,,,,
32394,bad_distance,,,,,,,,
32395,bad_distance,,,,,,,,
32396,bad_distance,,,,,,,,
32397,bad_distance,,,,,,,,
32398,bad_distance,,,,,,,,
32399,bad_distance,,,,,,,,
32400,bad_distance,,,,,,,,
32401,bad_distance,,,,,,,,
32402,bad_distance,,,,,,,,
32403,bad_distance,,,,,,,,
32404,bad_distance,,,,,,,,
32405,bad_distance,,,,,,,,
32406,bad_distance,,,,,,,,
32407,bad_distance,,,,,,,,
32408,bad_distance,,,,,,,,
32409,bad_distance,,,,,,,,
32410,bad_distance,,,,,,,,
32411,bad_distance,,,,,,,,
32412,bad_distance,,,,,,,,
32413,bad_distance,,,,,,,,
32414,bad_distance,,,,,,,,
32415,bad_distance,,,,,,,,
32416,bad_distance,,,,,,,,
32417,bad_distance,,,,,,,,
32418,bad_distance,,,,,,,,
32419,bad_distance,,,,,,,,
32420,bad_distance,,,,,,,,
32421,bad_distance,,,,,,,,
32422,bad_distance,,,,,,,,
32423,bad_distance,,,,,,,,
32424,bad_distance,,,,,,,,
32425,bad_distance,,,,,,,,
32426,bad_distance,,,,,,,,
32427,bad_distance,,,,,,,,
32428,bad_distance,,,,,,,,
32429,bad_distance,,,,,,,,
32430,bad_distance,,,,,,,,
32431,bad_distance,,,,,,,,
32432,bad_distance,,,,,,,,
32433,bad_distance,,,,,,,,
32434,bad_distance,,,,,,,,
32435,bad_distance,,,,,,,,
32436,bad_distance,,,,,,,,
32437,bad_distance,,,,,,,,
32438,bad_distance,,,,,,,,
32439,bad_distance,,,,,,,,
32440,bad_distance,,,,,,,,
32441,bad_distance,,,,,,,,
32442,bad_distance,,,,,,,,
32443,bad_distance,,,,,,,,
32444,bad_distance,,,,,,,,
32445,bad_distance,,,,,,,,
32446,bad_distance,,,,,,,,
32447,bad_distance,,,,,,,,
32448,bad_distance,,,,,,,,
32449,bad_coordinates,,,40.773651123046875,-73.87098693847656,40.99142074584961,-73.68618774414062,,
32450,bad_distance,,,,,,,,
32451,bad_distance,,,,,,,,
32452,bad_distance,,,,,,,,
32453,bad_distance,,,,,,,,
32454,bad_distance,,,,,,,,
32455,bad_distance,,,,,,,,
32456,bad_distance,,,,,,,,
32457,bad_distance,,,,,,,,
32458,bad_distance,,,,,,,,
32459,bad_distance,,,,,,,,
32460,bad_distance,,,,,,,,
32461,bad_distance,,,,,,,,
32462,bad_distance,,,,,,,,
32463,bad_distance,,,,,,,,
32464,bad_distance,,,,,,,,
32465,bad_distance,,,,,,,,
32466,bad_distance,,,,,,,,
32467,bad_distance,,,,,,,,
32468,bad_distance,,,,,,,,
32469,bad_distance,,,,,,,,
32470,bad_distance,,,,,,,,
32471,bad_distance,,,,,,,,
32472,bad_distance,,,,,,,,
32473,bad_distance,,,,,,,,
32474,bad_distance,,,,,,,,
32475,bad_distance,,,,,,,,
32476,bad_distance,,,,,,,,
32477,bad_distance,,,,,,,,
32478,bad_distance,,,,,,,,
32479,bad_distance,,,,,,,,
32480,bad_distance,,,,,,,,
32481,bad_distance,,,,,,,,
32482,bad_distance,,,,,,,,
32483,bad_distance,,,,,,,,
32484,bad_distance,,,,,,,,
